"median","LCL","UCL","Time","Compartment","Addition.Type"
4.760715,4.1301145,4.952001,22,"Blood","BtoA"
4.75091,4.0970045,4.95015,23,"Blood","BtoA"
4.74114,4.0644145,4.9482805,24,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
23.8213,1.426872,93.427525,1,"Cell","BtoA"
23.78345,1.6923145,93.374655,2,"Cell","BtoA"
23.72885,1.8793505,93.226895,3,"Cell","BtoA"
23.67695,1.977222,93.0324,4,"Cell","BtoA"
23.6137,2.090379,92.816585,5,"Cell","BtoA"
23.55615,2.2076525,92.4220499999999,6,"Cell","BtoA"
23.50505,2.2821495,92.157005,7,"Cell","BtoA"
23.4574,2.3547575,91.7205,8,"Cell","BtoA"
23.40615,2.4001925,91.546695,9,"Cell","BtoA"
23.34585,2.446707,91.36567,10,"Cell","BtoA"
23.283,2.5130985,91.21939,11,"Cell","BtoA"
23.24185,2.560585,90.9739349999999,12,"Cell","BtoA"
23.2005,2.6115785,90.836045,13,"Cell","BtoA"
23.1661,2.650813,90.717455,14,"Cell","BtoA"
23.1151,2.7122445,90.545845,15,"Cell","BtoA"
23.0612,2.7530355,90.404415,16,"Cell","BtoA"
23.01025,2.7952565,90.212625,17,"Cell","BtoA"
22.95395,2.8277195,90.086075,18,"Cell","BtoA"
22.91485,2.862929,89.797395,19,"Cell","BtoA"
22.8636,2.8825735,89.73807,20,"Cell","BtoA"
22.80645,2.906409,89.543635,21,"Cell","BtoA"
22.7781,2.934614,89.25477,22,"Cell","BtoA"
22.7414,2.948175,89.114055,23,"Cell","BtoA"
22.71265,2.9774535,88.97385,24,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
0.0356916,0.0065576495,0.14253335,1,"Lumen","BtoA"
0.07155715,0.013187145,0.28373965,2,"Lumen","BtoA"
0.1072425,0.019756245,0.42303735,3,"Lumen","BtoA"
0.1426535,0.02637334,0.56040345,4,"Lumen","BtoA"
0.177839,0.032926205,0.6959419,5,"Lumen","BtoA"
0.2126845,0.03944481,0.8292875,6,"Lumen","BtoA"
0.247292,0.04596785,0.96093445,7,"Lumen","BtoA"
0.2815935,0.05244268,1.089317,8,"Lumen","BtoA"
0.315688,0.05887103,1.2177465,9,"Lumen","BtoA"
0.349609,0.06522865,1.343954,10,"Lumen","BtoA"
0.383247,0.071558205,1.467557,11,"Lumen","BtoA"
0.416612,0.07767889,1.5899335,12,"Lumen","BtoA"
0.449919,0.08394501,1.710327,13,"Lumen","BtoA"
0.4827935,0.09016104,1.828434,14,"Lumen","BtoA"
0.5154275,0.09638473,1.9461945,15,"Lumen","BtoA"
0.547908,0.1025803,2.062036,16,"Lumen","BtoA"
0.5801185,0.10874175,2.1741555,17,"Lumen","BtoA"
0.611956,0.1149307,2.284241,18,"Lumen","BtoA"
0.643752,0.1209949,2.390465,19,"Lumen","BtoA"
0.6753195,0.12702555,2.499116,20,"Lumen","BtoA"
0.706537,0.13302435,2.606707,21,"Lumen","BtoA"
0.737815,0.1390641,2.7107005,22,"Lumen","BtoA"
0.7686845,0.1450479,2.815169,23,"Lumen","BtoA"
0.7994925,0.15095055,2.918966,24,"Lumen","BtoA"
