"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61860,-5.97388,-2.30402,-5.34595,-8.8873,1.79089,1.72128,1.14609,2.36421,2.82132,5.2351,-31.48834,-14.31555,-45.80389
61890,-6.67926,-2.78433,-5.34595,-8.46301,3.05114,1.23094,1.42006,1.2576,2.21595,2.48437,-30.2575,-11.32821,-41.58571
61920,-6.15725,-5.05328,-4.08211,-5.82123,7.12943,1.88657,1.13514,1.83563,3.88989,2.34544,-32.15961,-15.39086,-47.55047
61950,-7.71831,-3.71229,-4.61074,-7.93173,5.03622,4.79387,1.14635,1.22313,2.35426,2.0292,-31.71665,-12.10377,-43.82043
61980,-7.31617,-4.05364,-5.30989,-8.93299,1.5893,2.15308,2.00262,1.22876,2.14765,2.29209,-30.3469,-13.4782,-43.8251
62010,-7.89761,-2.9534,-5.18007,-9.72751,2.99537,1.87241,1.18435,1.32803,8.39031,3.54151,-32.2387,-14.89638,-47.13509
62040,-9.44761,-4.49707,-4.80898,-7.91064,2.35421,4.04588,1.37197,1.59908,2.50803,1.87732,-31.22152,-15.5324,-46.75392
62070,-7.91413,-3.3689,-4.79631,-6.32313,4.29821,6.54947,1.62335,1.72753,1.43897,9.51939,-33.62114,-17.86589,-51.48703
62100,-7.66525,-3.53177,-3.39928,-6.10695,2.65709,2.14287,1.59959,1.16141,2.05979,7.55622,-31.76369,-14.85772,-46.62141
62130,-7.00764,-4.98059,-4.01194,-7.63586,5.53649,6.97246,5.96831,1.36681,3.86533,3.86184,-35.06909,-19.84011,-54.90919
62160,-5.3637,-1.48189,-4.6308,-8.22255,2.58228,2.9295,3.89132,2.33999,2.27671,1.91929,-32.41916,-19.3781,-51.79726
62190,-5.14055,-1.66681,-4.63797,-8.63027,6.76262,4.99654,1.12255,1.2398,2.5738,1.49471,-31.90999,-11.14016,-43.05015
62220,-4.18548,-2.18617,-4.94747,-8.17104,3.45061,4.74528,1.3773,1.18165,2.01122,5.85224,-32.44682,-15.08387,-47.53069
62250,-3.59143,-0.522439,-5.13632,-8.23399,6.76014,8.14089,1.13096,1.40824,1.25979,1.33591,-31.77361,-10.98524,-42.75886
62280,-4.31047,-0.121952,-4.71119,-9.65794,3.7162,2.25347,1.14426,1.15161,4.64412,1.89442,-31.38743,-10.79886,-42.18629
62310,-3.05689,0.72173,-5.07784,-10.0964,3.11089,1.52667,1.15945,1.17226,5.26031,5.02336,-32.03162,-12.00568,-44.0373
62340,-4.05327,0.310526,-5.27586,-8.86041,2.24024,1.44053,1.16599,1.24175,4.66758,1.84384,-30.51184,-11.0714,-41.58324
62370,-6.11932,-2.33106,-5.38682,-8.05979,3.13677,2.80559,1.5875,1.53552,3.20792,1.71256,-31.43048,-15.76889,-47.19937
62400,-5.34038,-3.01017,-4.60179,-7.41889,2.39755,2.33472,1.2477,1.11343,1.73164,3.28089,-30.44183,-11.65733,-42.09915
62430,-7.02521,-4.08955,-5.85852,-7.32762,9.39029,1.95816,1.20112,1.10718,1.60224,1.63317,-30.75945,-11.53232,-42.29178
62460,-6.32585,-4.12805,-4.81474,-6.91118,3.62387,2.54196,1.83869,2.07842,6.35673,1.52685,-32.44675,-15.99744,-48.44419
62490,-5.51901,-2.20148,-3.35759,-5.99909,6.66124,1.71366,1.9877,2.09612,3.74595,7.76278,-33.93945,-19.5694,-53.50885
62520,-5.33843,-2.42557,-3.78657,-7.47736,4.5053,9.25541,1.68005,1.10635,1.22074,2.01857,-31.94119,-12.75707,-44.69826
62550,-5.73475,-2.18117,-4.89418,-8.54768,2.42538,1.41944,1.33243,1.8295,2.95816,1.76242,-30.4594,-12.71657,-43.17597
62580,-5.60485,-2.05334,-4.53469,-7.65053,2.00131,1.25429,1.20168,1.17248,1.59906,3.00597,-29.5178,-10.87221,-40.39001
62610,-10.7579,-4.8187,-3.58329,-6.27215,5.33007,3.17597,1.48863,1.2927,1.89217,1.47841,-31.1938,-16.37696,-47.57077
62640,-7.04236,-3.5605,-4.66046,-6.93999,8.19263,1.39367,1.13622,1.15614,1.24266,3.46443,-30.7951,-10.04354,-40.83864
62670,-6.72724,-3.8025,-4.50845,-6.91611,8.00781,7.47809,1.12041,1.31065,9.28088,4.83451,-34.90451,-14.41262,-49.31712
62700,-9.02353,-4.55226,-5.24325,-6.37627,4.84679,3.94152,2.90247,1.38653,7.71706,4.11787,-34.4163,-20.16835,-54.58465
62730,-5.0473,-0.834441,-4.96212,-9.63257,2.98211,1.24358,1.79364,1.15428,3.74366,1.51342,-30.53321,-12.26808,-42.80129
62760,-7.42709,-4.26518,-5.49828,-8.70513,2.02424,1.17789,1.75927,1.36022,5.21701,2.8452,-31.052,-13.0185,-44.0705
62790,-7.64799,-3.85407,-4.3187,-8.1916,5.10719,3.10616,1.15238,2.8158,2.87947,4.89071,-33.22075,-16.19364,-49.41439
62820,-9.53577,-5.64322,-6.20872,-8.67915,5.25329,4.37164,1.86547,5.3531,2.01781,2.64334,-33.72094,-20.34824,-54.06918
62850,-7.93321,-4.38242,-5.49014,-8.48196,4.96483,1.47444,1.76197,3.51168,1.64127,4.29394,-32.37676,-17.12243,-49.49918
62880,-10.5508,-4.54965,-1.73181,-5.7823,6.72661,4.0548,1.12833,1.20462,2.61769,1.64871,-31.81798,-15.67291,-47.49089
62910,-8.96026,-5.03203,-1.18684,-4.30561,3.48111,7.57891,1.76184,1.14269,2.37559,2.74741,-32.59248,-14.1495,-46.74198
62940,-9.76546,-4.95612,0.601399,-2.8277,4.96947,5.53923,1.98804,1.18271,4.58909,1.55097,-33.01931,-14.7207,-47.74001
62970,-9.30787,-4.79066,0.300168,-3.76089,3.46975,5.78871,1.3901,1.15844,1.30199,3.61177,-31.86245,-12.31185,-44.1743
63000,-8.5276,-4.86283,-1.3855,-4.08671,1.72625,2.98474,1.16164,1.10432,3.45238,2.34125,-30.71494,-11.08466,-41.7996
63030,-6.53492,-4.22919,-0.0457273,-2.27003,2.50975,3.04221,1.24677,1.20668,5.12776,2.5662,-31.87058,-14.82161,-46.69219
63060,-7.34364,-5.16058,-0.42769,-2.27003,1.82896,1.23363,1.26783,1.20685,9.72027,1.70634,-30.8653,-10.22265,-41.08796
63090,-6.16836,-4.56805,-0.855202,-2.06256,2.63734,2.24065,1.13181,1.14667,5.37028,2.30982,-31.37067,-11.79059,-43.16125
63120,-10.0619,-4.80378,-0.418834,-5.08471,9.86242,4.08236,1.19786,1.12108,3.17926,1.84243,-32.54951,-13.39982,-45.94933
63150,-9.37763,-5.2404,-2.65736,-5.06758,9.13565,5.76337,2.59003,1.51,3.23363,7.21785,-35.15801,-20.27477,-55.43278
63180,-7.89631,-4.48033,-4.04001,-7.62911,2.00654,6.7085,1.16242,1.14825,2.07179,1.68892,-30.76587,-9.993493,-40.75937
63210,-6.62748,-4.78961,-3.60181,-6.44822,4.36972,1.25102,1.94253,1.13648,2.67163,7.15488,-32.06626,-14.89477,-46.96104
