"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62580,-2.21631,2.24111,-4.98432,-8.27403,4.90607,5.70303,1.90333,1.32326,1.67687,1.88287,-32.39061,-27.87029,-60.2609
62610,-1.45471,2.90996,-4.68837,-9.04002,3.04867,4.27883,1.4782,2.52953,1.26245,1.89023,-31.83444,-27.43768,-59.27212
62640,-5.69436,0.286135,-5.12684,-11.4826,1.68324,1.16789,1.40695,1.26432,3.69374,4.08393,-30.82321,-25.79025,-56.61345
62670,-3.28064,2.01771,-4.43597,-9.56444,1.8358,9.1064,1.91722,1.12657,3.65126,2.4306,-32.73547,-25.79511,-58.53058
62700,-4.81144,0.0258133,-4.27084,-8.62733,2.13853,2.64883,1.84826,2.87936,4.78129,2.24487,-32.58066,-29.50376,-62.08442
62730,-4.87596,1.12354,-5.27781,-10.2082,2.58303,2.0171,1.16973,1.27158,9.89987,2.67176,-32.19886,-24.96782,-57.16669
62760,-4.2044,0.987101,-4.43004,-8.90825,1.67921,1.34664,1.33805,1.35501,3.93104,1.63844,-30.14049,-24.54404,-54.68453
62790,-5.35655,-0.347325,-5.02237,-9.76192,2.08965,3.4718,1.30436,1.13302,1.55175,1.83484,-30.20012,-24.59335,-54.79347
62820,-4.67959,-1.02205,-4.354,-7.43307,1.54015,4.7618,7.27599,1.20336,7.24798,1.70195,-33.41569,-28.59478,-62.01046
62850,-6.39205,-1.02205,-5.19367,-9.55453,5.11507,9.46279,1.75105,1.23925,7.74346,1.63105,-33.92548,-27.85265,-61.77814
62880,-6.11395,-0.489672,-4.74257,-9.69205,2.85353,2.46653,1.10974,1.1152,1.60487,1.24745,-29.62931,-25.65782,-55.28712
62910,-4.39298,0.201156,-4.79743,-9.06302,1.16437,3.2263,1.528,1.17172,3.55137,1.52779,-30.41186,-26.39228,-56.80413
