"median","LCL","UCL","Time","Compartment","Addition.Type"
1.10753,0.40172945,2.9342585,15,"Lumen","BtoA"
1.10916,0.40347865,2.93955,16,"Lumen","BtoA"
1.111115,0.4052281,2.943174,17,"Lumen","BtoA"
1.112765,0.40629825,2.950003,18,"Lumen","BtoA"
1.114275,0.40747065,2.9530095,19,"Lumen","BtoA"
1.11513,0.4082322,2.9575705,20,"Lumen","BtoA"
1.1157,0.4086128,2.9613385,21,"Lumen","BtoA"
1.116315,0.40890375,2.9633945,22,"Lumen","BtoA"
1.1169,0.40960025,2.965181,23,"Lumen","BtoA"
1.117085,0.4101488,2.9718975,24,"Lumen","BtoA"
