"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61950,-3.27829,9.43485,5.97644,-6.109,5.47061,1.33065,7.95461,9.94446,1.83994,5.4935,-36.92086,-26.37385,-63.29471
61980,0.12736,12.7156,2.86206,-8.75577,6.44945,1.21585,5.21216,9.24019,2.64411,4.83755,-37.06092,-26.71123,-63.77215
62010,0.443383,12.8208,0.507361,-10.3495,4.37727,1.25428,3.78526,6.0366,2.73879,8.2132,-36.4353,-27.90794,-64.34325
62040,0.530928,12.1443,0.791914,-10.3836,4.48351,4.9869,9.81609,3.80156,1.55306,4.38181,-37.05748,-30.32582,-67.3833
62070,-4.90017,7.67988,1.08728,-12.0681,6.89232,1.24619,9.38802,8.24685,2.63078,8.81426,-37.36886,-26.61222,-63.98108
62100,-7.06907,3.42716,-1.07061,-14.7678,6.37338,4.77153,4.54447,6.74825,1.96189,8.28719,-36.95715,-27.17857,-64.13571
62130,-6.48502,3.51728,-0.623498,-11.8618,6.52887,3.13187,2.89413,9.54909,1.41985,4.015,-35.29573,-29.2967,-64.59243
62160,-7.69371,4.46037,3.45485,-8.21179,8.97925,1.4038,6.46237,9.2566,7.29952,8.19267,-38.18375,-26.89784,-65.08159
62190,-7.33827,4.1173,2.90556,-8.73645,6.83221,1.1851,9.73715,7.59347,1.14175,9.11944,-36.13874,-23.98297,-60.1217
62220,-10.8964,0.853869,6.06105,-6.45753,4.33712,1.85945,5.17838,9.78609,1.32575,7.0401,-35.73496,-26.03132,-61.76628
62250,-11.2717,0.40166,1.18327,-10.5963,8.02485,1.22859,3.53343,7.83528,1.67837,4.77603,-34.82834,-26.27606,-61.10441
62280,-15.2256,-1.44003,-1.7174,-15.1148,7.20673,1.19827,1.16092,7.78994,1.87464,8.01392,-34.36296,-23.13906,-57.50202
62310,-15.3772,-0.95048,-1.6561,-15.773,9.2017,3.80838,1.24319,2.54139,1.1022,6.28137,-34.01279,-25.8229,-59.83569
62340,-11.1691,0.0863739,-1.70373,-14.7444,4.62465,2.65152,1.37529,4.92925,1.48194,9.54428,-34.22248,-23.18342,-57.40589
62370,-7.98217,2.61311,-1.85795,-15.4494,7.54607,5.16323,1.53975,9.17637,1.65777,5.50417,-35.80548,-24.64387,-60.44934
62400,-11.0244,1.06846,-0.833718,-13.446,4.00798,4.86335,2.94015,5.633,2.56547,6.12853,-35.70251,-28.01905,-63.72156
62430,-12.4999,0.151543,-0.570384,-13.7119,9.70801,1.22792,9.45197,9.46436,1.72154,4.43655,-36.20316,-25.53578,-61.73894
62460,-11.8164,-1.62982,-0.465171,-10.7858,7.70235,1.49581,9.32541,9.38386,5.34305,9.69655,-37.83871,-28.58736,-66.42607
62490,-14.0298,-0.371365,2.82483,-9.93143,9.63643,1.63727,7.78991,8.96648,3.24938,7.48504,-37.50653,-27.00418,-64.51071
62520,-12.3574,-0.0125198,-0.0531817,-11.2243,8.26698,2.08427,6.92617,9.21827,1.2734,9.65025,-36.6167,-25.33372,-61.95042
62550,-14.9393,-0.702979,-2.2339,-12.6226,8.0133,1.18665,8.35419,3.98264,1.22025,5.65659,-34.84893,-27.64652,-62.49544
62580,-11.6748,-0.696491,1.54818,-9.26562,4.95001,1.43755,5.27652,9.73559,6.11632,3.34456,-36.00758,-30.33343,-66.34101
62610,-13.8344,-0.881745,3.47115,-7.64499,6.55663,1.13877,6.47117,9.25503,1.65711,7.22336,-35.87765,-25.07739,-60.95504
62640,-13.8717,-0.90469,0.0858051,-10.8485,5.86562,2.2993,5.5784,3.72283,4.45047,7.29193,-36.24278,-28.51049,-64.75327
62670,-14.3622,-0.364901,0.758601,-10.1283,7.05452,1.38668,8.02163,3.52554,3.09322,6.42559,-35.81014,-27.47415,-63.28429
62700,-13.5853,-1.03014,2.47557,-8.96378,4.74161,7.94695,3.50858,2.17991,1.83593,3.74381,-34.80386,-33.84873,-68.65259
62730,-12.8784,0.10698,2.56539,-8.69992,4.3593,1.16663,8.53895,7.75037,1.25529,4.89107,-34.87026,-25.65727,-60.52752
62760,-10.0957,1.98453,4.84265,-6.53307,7.98345,1.25685,6.38391,5.6017,2.58363,6.31301,-36.09857,-26.72699,-62.82556
62790,-12.2127,-0.247666,6.00138,-5.65391,5.28724,1.20758,6.97373,3.85629,1.19476,9.57432,-35.05679,-24.65774,-59.71453
62820,-13.0187,-0.587835,9.59345,-2.82214,6.39348,3.60221,8.21363,3.30061,5.53373,6.8852,-38.02456,-28.77877,-66.80332
62850,-11.5613,0.66285,3.26772,-8.03806,7.6636,1.77744,4.15191,5.7558,6.85611,8.38993,-37.09684,-28.28047,-65.37731
62880,-15.3634,-0.77629,-1.82253,-15.5763,9.83534,7.30976,1.56235,2.98711,1.73843,7.52744,-35.74571,-25.49839,-61.24409
62910,-12.7731,-0.558166,-1.19146,-13.5728,7.03623,1.32947,2.90286,6.30256,2.71861,9.54521,-35.53731,-24.40254,-59.93985
62940,-14.174,-1.1438,-1.66803,-14.4142,5.4421,1.1529,2.21844,9.01699,4.1851,9.03947,-35.67204,-25.51101,-61.18305
62970,-11.6759,0.558214,-1.56671,-14.8939,8.35616,1.20008,1.56991,5.63186,1.13179,6.72643,-33.72487,-20.75303,-54.4779
63000,-11.6558,-0.275984,-1.55027,-15.117,8.3077,3.85493,1.35935,5.78696,1.46667,8.26745,-35.20385,-23.23519,-58.43904
63030,-13.5243,0.0951978,-1.66926,-15.0381,9.18258,5.17635,2.1494,3.38885,7.19858,6.61261,-36.97891,-27.46376,-64.44266
63060,-10.5372,0.975615,-1.66926,-15.0381,6.17753,4.65254,1.17151,9.53798,1.33833,5.36479,-34.94613,-21.48907,-56.4352
63090,-7.44799,3.65105,-1.7093,-15.8635,3.73149,1.11786,4.64557,9.86355,1.60247,9.81586,-35.40063,-24.38981,-59.79043
