"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62520,-3.34223,-5.27034,8.52398,11.1816,2.66141,8.24887,1.16802,2.42421,1.47838,4.59945,-34.80333,-52.45515,-87.25848
62550,-1.14039,-5.70784,7.2806,11.143,2.65981,1.97863,1.10109,1.15189,2.03099,4.3317,-32.75819,-53.04655,-85.80474
62580,0.670999,-4.13375,5.48458,11.8629,1.7203,8.15008,1.22663,1.67238,7.7142,4.67257,-35.66386,-53.83113,-89.49499
62610,-0.115216,-5.51179,6.52139,12.2618,1.91339,3.29617,1.45558,1.20102,8.54668,6.23217,-35.1893,-52.33299,-87.52229
62640,-2.77921,-3.89677,4.95018,9.05412,1.87276,8.43855,1.66887,1.34444,1.3417,8.64596,-34.17533,-53.10914,-87.28447
62670,-2.88914,-4.52627,4.38915,8.23934,1.81147,3.90301,1.25845,1.12878,1.24287,5.5013,-32.22446,-47.96121,-80.18567
62700,-2.40108,-5.54176,4.03375,7.99711,2.55813,2.18811,1.1578,1.16205,3.20734,4.36578,-32.59748,-49.43225,-82.02973
62730,-5.01826,-4.53441,2.71731,9.05669,8.95283,7.12645,1.40465,1.1314,9.32524,6.93186,-36.69941,-59.21969,-95.91909
62760,-5.52736,-6.08148,3.56383,4.4986,1.32451,4.73827,1.11982,1.2015,6.46747,5.36967,-33.16115,-51.41401,-84.57515
62790,-2.40006,-5.20147,1.11789,4.96551,1.26885,1.97031,1.12335,1.20155,2.04584,5.73311,-31.10663,-47.00651,-78.11314
62820,-3.73019,-4.84717,2.07556,5.21364,3.94072,7.28525,1.29775,1.46082,1.46677,3.8987,-33.21927,-52.45298,-85.67225
62850,-2.29729,-3.86451,0.344934,4.38455,2.38425,3.94448,1.40331,1.35346,1.67253,5.97454,-32.54506,-51.90133,-84.44639
62880,-2.95649,-6.15119,1.10798,4.20256,1.50189,6.02373,1.89236,1.10406,7.30348,5.20012,-33.9113,-51.98296,-85.89426
62910,-2.47547,-4.2834,1.01887,4.92968,5.84787,2.60096,1.15522,1.10406,1.6429,8.06921,-32.9814,-48.85763,-81.83902
62940,-3.37197,-4.31219,0.677535,3.99303,1.62611,7.48392,1.12533,1.19842,7.47225,4.89834,-33.70192,-50.02548,-83.72741
62970,-2.76502,-6.43905,0.727314,4.13359,1.24439,5.11117,1.10709,2.70599,5.36743,5.895,-33.71302,-50.89695,-84.60997
63000,-3.19485,-5.00365,0.217585,3.45252,2.24945,5.56311,1.24482,1.13191,2.54109,3.52226,-32.28946,-49.30448,-81.59394
63030,-2.49066,-5.02246,0.917982,4.16871,4.27351,5.29824,1.55802,1.46276,1.69256,7.20195,-33.79092,-53.60392,-87.39484
63060,-3.83388,-6.04907,1.89092,4.26371,1.33736,8.18845,2.39607,1.98289,9.95439,7.17778,-35.588,-55.09895,-90.68694
63090,-1.80478,-5.32396,1.44953,6.37254,9.58529,7.83682,1.18703,1.10764,7.11964,3.88753,-35.51578,-51.63454,-87.15032
63120,-2.76728,-3.90157,2.1937,7.07067,3.35384,1.18746,1.10126,1.13155,1.87465,5.23362,-31.59974,-48.81329,-80.41304
63150,-4.9523,-5.89637,0.391951,2.58353,3.26832,6.05801,1.22085,1.29916,9.15265,7.02476,-34.73546,-53.68623,-88.42169
63180,-4.94487,-4.57955,-0.2131,0.808197,1.56443,8.4115,1.21469,4.3492,5.64408,1.87153,-33.59353,-58.99897,-92.5925
63210,-2.12239,-3.0689,-1.97174,2.39881,2.683,9.74191,1.27706,1.77384,5.55855,6.44542,-34.78633,-55.46013,-90.24647
63240,0.117716,-2.80154,-5.18563,0.289989,2.88314,3.23639,1.11608,7.75578,2.43778,7.78893,-34.35775,-54.59051,-88.94826
63270,4.33816,-0.161779,-6.16545,-1.85901,1.25107,7.95083,1.10278,1.49338,1.128,6.1573,-32.04715,-46.86684,-78.91399
63300,0.966821,-3.70637,-6.12718,-0.836316,1.28728,4.20151,1.22768,1.42793,1.63389,3.69369,-31.02679,-48.83502,-79.86181
63330,2.99459,-0.474916,-4.58353,-2.17502,3.13026,2.15483,1.58626,7.94284,2.08874,5.72231,-34.12022,-58.76417,-92.88438
63360,2.40711,0.31757,-5.88801,-5.89686,1.20383,1.37191,1.1189,1.11421,3.32854,5.46248,-30.72059,-52.9852,-83.70579
63390,0.647789,-2.71297,-5.52376,-0.0693859,1.22095,7.34682,1.13795,1.23777,2.28044,2.93577,-31.46907,-50.9814,-82.45047
63420,0.901283,-3.20414,-6.47403,-2.31839,1.75446,8.56394,1.17072,1.39131,3.30782,3.65963,-32.61913,-50.75228,-83.37141
63450,1.96784,-2.3071,-6.28445,-1.46647,1.90945,8.35097,1.22673,1.23675,1.8891,2.45858,-31.77782,-49.74627,-81.52409
63480,0.35323,-3.78213,-5.67699,-0.534965,1.16838,2.31063,1.22622,1.20711,1.68291,2.35818,-29.72431,-48.98802,-78.71232
