"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62700,3.16194,10.1674,-4.84578,-12.6624,4.03299,3.03595,1.17937,1.11293,6.41388,3.63775,-34.11609,-15.97012,-50.0862
62730,3.62231,10.2232,-4.86533,-12.9766,5.45998,2.84393,1.2966,1.22764,9.59521,4.24097,-35.15944,-16.87439,-52.03383
62760,8.77315,12.1977,-5.79173,-8.88983,5.91691,5.27811,1.66463,1.11207,2.27838,3.41926,-35.00005,-18.59216,-53.59221
62790,9.02071,13.0573,-5.14486,-9.79043,2.46319,3.31535,1.10309,1.36817,1.29022,1.51478,-32.2514,-17.18993,-49.44133
62820,9.27251,14.5621,-4.05278,-10.8065,2.46577,2.42978,2.14716,1.23231,2.09674,2.08128,-33.61713,-17.91973,-51.53685
62850,12.4848,16.2436,-3.93282,-8.98062,4.18553,9.59429,1.30433,1.15362,1.74967,4.81738,-36.28909,-16.97066,-53.25975
62880,13.2186,18.4011,-4.32916,-10.449,1.77605,1.92201,1.40876,1.2521,3.53571,6.73342,-35.54791,-16.96828,-52.51619
62910,15.6258,21.3393,-4.83742,-11.0391,2.83666,1.45848,1.16726,1.189,4.55764,4.97161,-36.44007,-14.15497,-50.59505
62940,14.6344,20.4337,-4.79214,-13.197,2.22375,1.30573,1.11157,1.7583,5.75715,4.4545,-36.28298,-15.47363,-51.75661
62970,15.2377,20.8595,-4.19474,-10.9971,2.54362,2.09667,1.34014,1.44482,2.40689,2.6172,-35.5904,-17.29617,-52.88657
63000,12.7623,17.5868,-4.80868,-10.8613,4.45713,6.62715,1.35714,1.21265,5.08992,2.15201,-36.64185,-15.74786,-52.38971
63030,13.0766,17.9084,-4.31289,-8.414,4.5098,3.3123,1.10899,1.18582,3.5078,8.97715,-36.85698,-16.93693,-53.79392
63060,12.3669,17.8309,-4.50846,-11.6015,3.92024,1.36199,1.22057,1.28245,2.61843,2.01603,-34.1677,-13.9367,-48.1044
63090,12.5882,17.6794,-4.34718,-10.6669,2.17225,2.25641,1.26568,2.16135,2.23079,2.81845,-34.79261,-17.40775,-52.20036
