"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61710,1.04527,6.95525,-4.6074,-10.721,1.40705,1.95505,1.12345,1.21235,6.1212,1.12829,-30.85765,-11.58421,-42.44186
61740,0.0935997,6.57423,-4.56934,-11.2713,1.85905,1.61268,1.22122,1.19136,8.7727,1.50149,-31.57998,-15.17497,-46.75495
61770,0.599884,5.75681,-4.40596,-10.6787,3.99661,3.22121,1.15295,1.16139,5.24332,3.89467,-33.32456,-17.90944,-51.23401
61800,0.888491,4.80135,-4.61128,-9.34387,1.76883,4.85727,3.82802,1.13895,8.38722,5.29592,-34.77159,-21.80157,-56.57316
61830,-2.76476,2.53224,-4.36977,-9.66906,1.22708,1.55813,1.10885,1.12746,9.79548,1.32386,-30.4538,-13.11357,-43.56736
61860,-3.15044,3.25065,-4.50214,-10.6451,1.40463,1.47924,1.4107,1.3344,8.55625,4.58483,-32.11627,-19.0777,-51.19397
61890,-3.19054,2.42312,-4.34581,-10.2321,1.45797,3.32114,1.38177,1.10425,4.88032,2.98077,-31.69022,-15.67137,-47.36159
61920,-2.15936,2.36117,-4.46778,-9.24102,1.28794,6.74104,1.12484,1.9186,4.92477,2.13008,-32.29901,-16.8881,-49.18712
61950,-1.91111,2.06515,-4.12502,-7.81745,2.02288,3.43685,1.23403,1.3396,1.41957,2.01789,-30.49031,-20.25253,-50.74284
61980,-2.51475,1.94112,-4.21389,-9.13214,5.64278,3.92698,1.92114,1.20341,2.07117,1.14363,-31.77881,-17.643,-49.42181
62010,-2.76597,1.94112,-3.72336,-9.1675,1.63536,1.27286,1.65692,1.1298,2.88176,1.21402,-29.59602,-17.35201,-46.94803
62040,-2.02662,1.92911,-3.91535,-8.73849,1.54399,7.26248,1.20594,3.81823,5.82891,1.13523,-32.83062,-19.05554,-51.88616
62070,-2.77041,1.92659,-3.99392,-8.81949,2.13014,5.57624,1.26441,1.2255,1.22908,2.30933,-30.92662,-16.55139,-47.47801
62100,-2.59369,2.07138,-3.64533,-9.38555,6.58795,1.46787,1.54421,1.62823,1.24414,1.43893,-30.777,-19.02619,-49.8032
