"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61620,0.0173097,6.06367,-4.96114,-11.1925,4.82794,3.08769,1.39228,1.11998,9.39082,1.34196,-33.14507,-21.14781,-54.29287
61650,1.17917,5.68503,-4.27789,-9.97025,9.06982,1.9205,3.72976,1.4004,1.31689,1.26947,-32.49681,-24.5909,-57.08771
61680,1.46395,5.7702,-5.95235,-9.66195,3.06693,6.86681,1.26419,1.15609,3.55799,1.17763,-32.32825,-20.32081,-52.64906
61710,1.18885,5.72828,-5.30473,-9.79513,1.73811,6.71427,1.12394,1.10361,2.55514,1.24418,-31.28573,-15.89767,-47.1834
61740,-1.28866,3.55768,-5.22464,-10.2304,1.54416,1.58106,1.9657,1.11493,3.11138,1.3545,-30.26625,-21.14876,-51.41501
61770,-1.2258,3.95949,-5.46564,-10.5261,1.30587,1.84131,1.11252,1.30233,1.68213,1.22271,-29.15971,-16.48492,-45.64464
61800,-1.41912,3.92946,-5.39039,-10.8001,1.13235,1.37863,1.10451,1.15542,2.36061,1.17706,-28.89964,-15.71693,-44.61657
61830,-2.31689,4.06825,-5.22226,-11.5501,1.77438,1.85566,1.1841,1.18957,9.87035,2.39815,-31.89041,-19.9727,-51.86311
61860,-1.31497,3.04727,-5.0888,-9.85862,1.26194,3.93652,1.19039,1.11497,3.31712,2.9269,-31.2622,-18.78991,-50.05211
61890,-1.62404,3.70261,-5.11564,-11.0677,1.60801,5.67213,1.50122,1.14231,4.50166,1.70885,-31.96349,-20.75229,-52.71578
61920,-2.11684,3.61536,-5.18998,-11.3156,1.71068,1.80325,1.35538,1.15481,2.45119,1.22762,-29.83082,-18.69188,-48.5227
61950,-1.75006,4.10072,-5.30839,-11.1816,3.7851,3.99257,1.11112,1.15167,5.45225,1.39121,-32.19027,-18.78533,-50.97561
61980,0.00589368,4.35165,-5.22391,-9.48539,1.16075,9.40808,2.68575,1.11035,2.46069,5.23622,-33.29955,-21.70915,-55.0087
62010,0.291225,5.02025,-2.91108,-8.97381,3.72389,1.18814,6.63851,1.10776,1.19915,4.53672,-32.5507,-25.01108,-57.56178
62040,0.454127,5.54952,-4.00166,-10.7671,5.63431,1.59792,7.49451,1.13368,1.52195,1.46055,-32.57984,-24.83229,-57.41213
62070,0.436291,5.67605,-4.67639,-10.5796,3.63859,4.36561,1.65171,1.11813,2.38117,1.17269,-31.8421,-19.58673,-51.42883
62100,-0.286044,5.40741,-5.42432,-10.9583,3.06758,3.03311,1.10178,1.44574,2.90326,1.14116,-31.26754,-19.2893,-50.55685
62130,-0.464208,6.09032,-5.41869,-12.3162,1.28871,2.10399,1.242,1.21007,2.21576,2.44412,-30.57275,-21.33819,-51.91094
62160,-1.44239,4.87567,-5.13093,-12.0134,5.22466,2.73846,1.18614,1.1342,4.45229,2.11177,-32.51099,-21.70486,-54.21585
62190,3.44603,8.10507,-5.13833,-10.5469,1.2277,2.5555,1.16648,1.7794,2.87142,2.39374,-31.68362,-21.18589,-52.86952
62220,4.1527,10.1751,-5.03635,-11.3166,1.61187,1.143,1.13625,1.69065,8.57543,3.49757,-32.87965,-20.64884,-53.5285
62250,4.59051,11.1618,-5.99162,-12.2906,2.9533,2.16684,1.15144,2.26,5.3996,2.47903,-33.81557,-25.18504,-59.00062
62280,6.48857,8.93272,-5.11326,-8.32399,1.46945,6.95428,1.20406,1.54421,4.05264,5.18927,-34.19958,-25.72534,-59.92492
62310,4.32737,10.2194,-5.25909,-10.9218,2.00479,1.24469,1.24142,1.17718,3.09536,1.48959,-31.04188,-18.63542,-49.67731
62340,3.21803,9.53542,-5.22826,-11.8202,1.12165,1.30618,1.18794,1.13858,3.38123,1.96288,-30.65088,-15.64359,-46.29447
62370,1.4296,5.5291,-5.1374,-9.86164,1.50263,6.60818,1.39675,1.1855,1.66577,1.44863,-31.13712,-20.33321,-51.47032
62400,-0.0262366,4.79257,-5.28461,-10.0664,1.50222,2.716,1.14618,1.10442,6.05506,1.15409,-30.89463,-16.01834,-46.91297
