"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62250,-7.34681,-5.57121,2.20629,-0.00559838,2.53217,5.9641,3.62066,2.21994,3.27246,4.1409,-34.47189,-17.37091,-51.8428
62280,-5.42098,-4.89455,1.29456,-0.547909,1.58474,4.78852,1.41654,1.63843,7.96556,2.01538,-32.64047,-12.35967,-45.00013
62310,-3.95848,-4.3993,0.997898,0.931397,1.2579,5.01834,2.68949,1.10286,1.2307,1.50366,-30.63536,-6.061841,-36.6972
62340,-4.95056,-4.74808,2.32358,1.68608,1.23824,9.28078,1.10459,1.23382,2.80277,1.37334,-31.29713,-3.855402,-35.15253
62370,-6.83462,-4.9939,1.31074,-0.787171,2.30886,4.84113,2.85413,1.33783,2.62485,7.96068,-33.76914,-15.73386,-49.503
62400,-3.85583,-4.11351,0.299281,-0.833455,4.83258,7.16389,1.89254,2.13938,4.88016,4.32201,-34.95742,-16.71657,-51.67399
62430,-2.9902,-4.51131,-0.660726,1.48637,5.62494,1.56743,1.67912,1.10034,9.18405,1.51157,-32.47966,-7.332761,-39.81242
62460,-4.3053,-4.58384,0.211697,-0.223783,1.22845,2.39245,1.34731,1.13474,1.64128,2.61092,-29.92937,-7.840521,-37.76989
62490,-4.06114,-4.53649,0.541843,0.844736,1.29116,5.93229,1.1863,1.4575,5.89862,1.31538,-31.68614,-5.209228,-36.89537
62520,-4.01408,-5.3695,-0.505795,-0.166263,1.86922,3.23554,1.11307,1.18811,3.22151,3.24752,-31.35945,-7.139123,-38.49858
62550,-4.77638,-4.8449,-0.730505,-1.08783,1.77464,7.07584,1.80912,1.10089,1.13539,1.26455,-30.45179,-3.405605,-33.8574
62580,-4.76044,-4.69265,-0.58852,-0.64111,1.69548,3.98375,1.55055,1.25787,1.24867,4.74374,-31.25775,-7.502388,-38.76013
62610,-4.19592,-4.6612,-0.255651,-0.64111,1.86347,7.34911,2.0452,1.28444,1.15434,1.43186,-31.01312,-6.125735,-37.13886
62640,-3.8754,-4.87461,-0.635816,-0.418398,2.41479,4.74618,1.22358,1.13337,3.66092,2.19372,-31.77271,-5.497077,-37.26979
62670,-3.685,-4.65846,-0.0514571,0.297555,1.4773,1.5063,1.25841,1.16245,1.7063,2.10847,-29.45792,-5.184481,-34.6424
62700,-3.9547,-4.98111,-0.273587,0.338604,1.21289,5.21239,2.65417,1.139,3.13137,2.12158,-31.8209,-7.633956,-39.45486
62730,-3.2718,-4.62606,0.017269,0.831851,1.90215,2.13611,1.607,1.18738,6.2992,1.30341,-31.19582,-5.449482,-36.6453
62760,-2.59003,-4.237,0.291197,1.09139,2.09312,1.37416,3.48167,1.23951,3.94165,1.87927,-31.62125,-8.968147,-40.5894
62790,-2.38905,-3.49273,-0.906666,1.05621,1.90501,2.18215,1.33455,1.16317,2.90214,2.70112,-30.98573,-8.117295,-39.10302
62820,-3.38271,-3.37047,0.146069,0.63617,1.39476,2.59759,1.62799,1.10312,3.21068,5.71112,-31.84408,-8.99356,-40.83764
62850,-4.78371,-4.34942,1.73702,1.08308,1.27811,5.67877,1.15744,1.10231,5.29567,1.96641,-31.69926,-3.671233,-35.37049
62880,-5.53523,-4.68616,0.972468,0.414991,4.67067,3.10414,1.81712,1.39072,7.94262,1.50532,-33.11055,-11.33867,-44.44922
62910,-5.14781,-5.21953,-1.09827,-2.50709,2.59704,9.61405,1.87979,1.1189,4.33949,6.34608,-34.06544,-10.45469,-44.52013
62940,-5.43735,-4.56278,-2.07524,-3.44537,1.40521,2.4633,1.15289,1.10595,3.71909,2.3937,-30.39914,-6.894405,-37.29354
62970,-5.77105,-5.81868,-1.91044,-3.42819,2.06615,6.81586,1.35029,1.14235,3.67073,1.97179,-31.77285,-10.10581,-41.87865
63000,-4.59242,-4.24675,-1.9396,-2.8231,1.50248,2.9465,1.15989,1.40953,2.16673,6.03331,-31.31875,-8.81883,-40.13758
63030,-0.589975,-2.75929,-4.00952,-2.28214,9.14006,5.7502,1.78655,1.16338,8.11518,3.68967,-34.98662,-11.23924,-46.22586
63060,-0.142069,0.037498,-4.10396,-5.39082,4.82538,1.97912,1.24146,1.57428,1.7349,1.73834,-30.98942,-9.793547,-40.78297
63090,-1.28125,-1.86484,-4.18874,-3.92584,1.17688,2.04364,1.14176,1.37497,1.75793,4.20462,-30.17165,-4.865355,-35.037
63120,-0.895376,-2.82903,-4.18076,-3.62197,3.12044,3.01266,1.21723,6.65188,2.51543,2.81201,-33.12245,-12.76864,-45.89109
63150,-2.76202,-3.10016,-3.73681,-3.58686,1.5733,2.50085,1.11756,9.95559,2.14148,5.2709,-32.96778,-9.48738,-42.45516
63180,-0.59609,-1.66829,-3.95269,-3.45124,2.22956,1.81695,1.11199,5.9729,9.31333,1.83905,-33.03082,-8.747474,-41.7783
63210,-3.40236,-0.570224,-4.62034,-7.01049,2.58232,6.47559,1.33235,4.41292,5.65185,1.58518,-33.56448,-15.19152,-48.756
63240,-1.96288,-0.776533,-3.95471,-7.57646,1.81434,5.61246,1.25616,4.0337,6.62048,3.17891,-33.82474,-14.22317,-48.04791
63270,-3.09287,-1.42371,-4.12405,-7.83901,1.93797,2.71967,1.65628,3.9102,4.59324,2.57229,-32.76649,-17.13853,-49.90501
63300,-2.22439,-4.53879,-3.07809,-1.91782,1.42975,3.8098,1.2352,4.92729,9.16716,1.91806,-33.18715,-10.55899,-43.74614
63330,-3.01696,-3.18704,-3.24738,-3.39046,9.84017,5.40726,1.13681,2.86476,5.65421,1.91579,-34.30994,-11.54948,-45.85942
63360,-2.52735,-3.1841,-3.64056,-2.83998,1.30089,2.01054,1.6747,1.22221,1.19821,1.90052,-29.29402,-3.882197,-33.17621
63390,-1.54524,-1.59403,-4.23707,-4.53445,1.43377,2.14339,1.11446,1.31349,1.89312,1.2234,-29.17269,-3.334895,-32.50759
63420,-1.29534,-1.73576,-4.08419,-4.47858,1.31421,7.20952,1.22237,1.40662,1.44889,2.41026,-30.87915,-5.709122,-36.58828
63450,-2.11492,-1.57698,-4.42503,-6.20316,1.74705,5.08337,1.3857,2.09075,9.3267,3.58187,-33.54132,-11.09315,-44.63447
63480,-2.62173,-4.29212,-3.36103,-2.11282,1.29839,2.63007,1.18344,4.99221,5.31856,1.62666,-31.9574,-7.715212,-39.67261
63510,-2.55749,-2.85317,-4.32587,-4.10816,1.15724,2.15836,1.22255,2.90505,4.44666,1.488,-30.82643,-8.169084,-38.99551
63540,-3.17727,-3.58519,-3.4566,-3.51626,1.75652,1.75534,1.45247,1.31616,4.7097,1.8887,-30.7079,-6.661469,-37.36937
63570,-3.06648,-3.75292,-3.79957,-3.33433,1.26276,1.42434,1.66375,1.51968,1.22364,2.14325,-29.2225,-4.403539,-33.62603
63600,-3.48445,-3.87638,-3.72034,-3.15881,2.26221,5.55514,1.20502,1.11886,1.60007,3.34373,-31.24317,-5.954565,-37.19773
63630,-3.041,-3.75319,-2.68513,-2.68802,5.335,2.42936,1.43778,1.10111,1.3302,1.77598,-30.67533,-5.260289,-35.93562
63660,-2.87854,-4.43728,-1.68004,-0.746572,1.81434,1.12555,1.32763,1.16084,3.27777,1.30707,-29.49797,-2.884261,-32.38224
63690,-3.86529,-4.64594,-0.832412,-0.746572,2.14922,2.7935,1.1116,1.31919,2.74422,3.0156,-31.1911,-5.720258,-36.91135
63720,-3.40694,-4.64876,-1.96848,-1.07198,1.53495,7.72905,1.48623,1.10651,2.33226,2.75187,-31.68198,-5.736702,-37.41868
63750,-3.96705,-4.71647,-2.10026,-2.51196,3.24325,5.49404,1.17255,1.50903,1.3579,1.62251,-31.01757,-7.530634,-38.5482
63780,-5.67462,-4.40299,-2.28446,-3.256,1.43208,9.30521,1.60674,1.48647,2.09487,1.35908,-31.23289,-9.603669,-40.83656
63810,-3.98773,-4.52778,-2.52278,-2.595,1.31863,2.65003,1.74417,1.14685,1.19977,1.32424,-29.1696,-2.932348,-32.10195
63840,-4.65565,-4.30356,0.200768,-0.484353,1.40263,8.55104,1.13712,1.12773,2.95198,1.65171,-31.27432,-3.502683,-34.777
63870,-3.95566,-4.38446,-0.546425,-0.484353,1.85612,1.93859,1.13,1.6771,1.48519,1.56845,-29.69649,-5.188193,-34.88468
63900,-4.06318,-4.38446,-0.766812,-0.656644,1.33441,4.10363,1.23759,1.16379,1.22884,1.35222,-29.48317,-1.725441,-31.20862
63930,-3.74896,-3.62228,-1.51119,-1.18897,1.21695,6.43722,2.91223,2.14892,7.68724,3.38473,-34.02869,-12.9609,-46.98959
63960,-2.77271,-4.15542,-1.50094,-0.27835,1.92705,1.12032,1.57243,1.51923,5.14275,2.23865,-31.01897,-6.472213,-37.49119
63990,-3.41083,-3.97662,-0.758272,0.804515,2.46721,1.15679,1.47248,1.38602,5.37599,3.19917,-31.61846,-8.853094,-40.47155
64020,-4.74376,-4.30051,-0.254817,-0.296754,1.4498,2.63415,1.38025,1.17031,1.55828,1.67639,-29.72083,-6.175376,-35.8962
64050,-4.54345,-4.47678,0.608759,0.715923,2.49217,5.21276,1.69368,2.87356,1.10168,2.30665,-32.12104,-9.401875,-41.52292
64080,-3.716,-4.60147,0.905535,1.68881,1.35961,5.91087,2.81184,1.14402,2.77971,1.40476,-31.74808,-5.822312,-37.57039
64110,-4.12277,-4.90028,1.41318,1.68881,3.41022,3.74071,2.4364,1.81626,4.49761,1.54533,-33.12249,-11.29197,-44.41447
64140,-4.94248,-6.65589,0.532662,-0.156193,1.12604,3.94783,1.11172,1.28006,4.1523,6.19575,-32.05375,-9.189091,-41.24284
