"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61950,-3.94586,-4.67868,-0.0931741,-0.025417,1.16903,3.56401,1.33027,2.0074,3.89969,1.94314,-31.40612,-15.55939,-46.96551
61980,-4.5596,-4.38971,0.514795,0.469213,2.18748,1.47635,7.96255,1.7845,1.95903,1.40783,-31.86448,-19.09393,-50.95841
62010,-4.41216,-3.90569,-0.0239881,0.387615,3.87811,1.97709,1.60399,1.14732,2.21835,1.8913,-31.08388,-17.48342,-48.56731
62040,-3.55286,-4.50999,-1.02751,-0.436705,1.35009,3.7613,1.10772,1.1433,1.57107,1.91568,-29.88148,-10.84387,-40.72535
62070,-3.4236,-4.34077,-1.43916,-0.79933,1.11095,6.1908,1.59827,1.1346,8.45628,1.18771,-31.72057,-10.12997,-41.85054
62100,-3.94503,-4.26352,-1.59116,-1.32123,1.23574,9.02469,1.87836,1.22147,2.82726,1.30597,-31.39813,-13.22852,-44.62664
62130,-4.29777,-4.45936,-0.752152,-1.07029,1.1652,4.68362,2.88342,1.13186,8.69419,1.3687,-32.24205,-13.69403,-45.93608
62160,-4.34386,-4.27012,0.0340729,-0.206813,1.11633,2.05665,1.1353,1.52003,1.69539,1.26128,-29.10495,-8.250531,-37.35548
62190,-4.93965,-4.13317,0.00375256,-0.839933,1.21509,3.77938,1.15206,1.13002,2.38045,1.39747,-29.9188,-9.53114,-39.44994
62220,-5.50643,-4.27912,-0.217352,-1.56669,1.17163,3.39518,1.24315,1.36842,3.77594,1.56799,-30.56638,-12.52571,-43.09209
62250,-3.85233,-4.37951,-1.35139,-1.41127,1.37357,5.92105,1.19501,1.16637,1.57763,1.12417,-29.85664,-11.5176,-41.37424
62280,-4.10457,-4.2236,-1.12023,-1.07902,1.1495,1.8424,1.46326,1.85538,1.48566,1.18358,-29.19082,-11.27618,-40.467
62310,-3.74062,-4.54303,-1.65748,-1.45396,1.13085,4.38408,1.26811,2.54021,3.63256,1.31818,-31.17798,-14.86959,-46.04757
62340,-4.62883,-4.41482,-2.255,-2.71959,1.23045,1.51672,1.16694,1.15079,1.76991,2.04175,-28.96031,-10.16176,-39.12207
62370,-4.69415,-4.32763,-2.28685,-2.46344,1.48559,2.92582,1.40932,1.13172,3.09196,1.18837,-30.00222,-12.40929,-42.41151
62400,-4.6279,-4.32763,-1.47873,-1.85907,1.1406,2.6192,1.20133,1.16992,2.23546,1.33831,-29.34864,-9.69622,-39.04486
62430,-4.48934,-4.39616,-1.40404,-1.74686,1.15211,1.55041,1.12677,1.19118,1.57708,1.64903,-28.65672,-8.216434,-36.87315
62460,-4.22966,-3.74578,-0.524345,-0.591048,1.63934,6.39674,1.26466,1.26779,1.50795,1.68806,-30.69144,-15.91344,-46.60487
62490,-4.80879,-4.35474,-0.689829,-1.28532,1.15684,1.42956,1.21481,1.13384,2.11916,1.31663,-28.72161,-7.637472,-36.35908
62520,-5.23742,-5.15116,-0.413245,-1.61479,1.24448,7.19381,1.17753,1.63875,3.16576,3.50807,-32.10965,-15.90685,-48.0165
62550,-4.76217,-4.9829,-1.38274,-2.27503,1.17943,1.23781,5.99188,1.36693,1.88886,3.31573,-31.10939,-16.96483,-48.07422
62580,-4.29448,-4.46443,-1.96167,-2.27401,1.11453,1.74099,2.74633,1.42888,1.24528,1.39733,-29.37148,-13.11479,-42.48627
62610,-4.21766,-4.09801,-1.8454,-2.27298,1.12959,5.33082,1.10387,1.5243,1.59351,1.21848,-29.77998,-11.67605,-41.45604
62640,-4.80566,-4.06987,-1.81369,-2.53394,1.10176,1.34683,9.17319,1.2164,7.50321,1.67567,-32.12144,-14.15036,-46.2718
62670,-4.99259,-4.21698,-1.68619,-2.64651,1.43748,3.04031,5.28048,1.55646,8.54339,1.13159,-32.6285,-16.32911,-48.95761
62700,-4.22987,-4.9651,-2.7574,-2.83942,1.27153,1.55206,2.27234,1.77127,1.99503,4.42931,-30.98585,-19.20503,-50.19088
62730,-4.53806,-3.59076,-2.28438,-2.93433,1.1095,3.432,1.11134,1.1683,4.02242,2.41414,-30.64021,-10.34492,-40.98513
62760,-4.52505,-3.99743,-1.98622,-2.72264,1.28183,3.33456,1.18503,1.18706,6.5473,1.29142,-30.70542,-11.01992,-41.72534
62790,-4.63403,-4.2823,-2.17531,-2.82332,1.41256,1.84158,1.2318,1.65773,1.99587,1.16832,-29.27547,-11.9754,-41.25087
62820,-4.46136,-4.28591,-2.00143,-2.30576,1.15698,1.33522,1.47073,1.29193,2.68036,1.37829,-29.16874,-11.53989,-40.70863
62850,-4.49965,-4.31116,-1.20454,-1.89233,1.1884,8.80771,1.15262,1.18189,5.39501,1.2118,-31.36581,-11.4848,-42.85061
62880,-4.46636,-4.32837,-1.8403,-2.02703,1.17656,2.32402,1.1785,1.10497,1.34659,1.27703,-28.61232,-8.739033,-37.35136
62910,-4.59357,-4.32837,-1.7893,-2.30665,1.12682,1.6995,1.21248,1.16551,2.63931,2.43409,-29.64559,-9.998919,-39.64451
62940,-3.11453,-3.70562,-3.56976,-3.00322,4.63675,2.39132,3.07427,1.18642,5.09829,5.26427,-33.74816,-22.33056,-56.07872
62970,-4.8515,-3.82723,-2.49003,-3.32037,1.12352,1.81488,1.10636,1.10617,9.22078,1.29891,-30.1373,-8.434881,-38.57218
63000,-4.17643,-3.92247,-2.61234,-2.96898,1.25156,3.41927,1.14128,1.26207,4.35503,1.47341,-30.43346,-10.8996,-41.33305
63030,-4.65755,-3.84129,-2.62124,-3.20091,3.86368,1.10345,1.1282,1.36966,6.89521,2.03773,-31.26958,-15.04107,-46.31065
63060,-5.2031,-3.7709,-3.24322,-4.03407,1.83004,3.30173,1.1282,1.12293,2.23922,2.35852,-30.39534,-17.64905,-48.0444
63090,-5.76903,-4.03631,-2.96769,-4.2623,4.90695,2.75408,1.56402,1.12168,5.55491,1.57038,-32.01872,-17.12504,-49.14376
63120,-5.64903,-4.22341,-2.47266,-4.29181,1.14941,1.69998,1.16357,1.15291,5.14435,1.48784,-29.69799,-10.79745,-40.49543
63150,-5.60424,-4.08978,-2.87445,-4.68981,1.20143,1.816,1.13102,1.10854,4.66498,1.24791,-29.4501,-8.840314,-38.29041
63180,-5.63455,-4.03455,-2.72776,-4.52481,1.10542,4.86629,1.13102,1.52252,7.87673,1.58079,-31.43842,-11.58145,-43.01987
63210,-5.29376,-3.60778,-2.89107,-4.73139,1.99066,3.23791,1.11619,2.39142,3.22901,2.15101,-31.47889,-19.31924,-50.79813
63240,-4.22855,-3.20528,-3.10215,-3.3444,1.93585,2.60076,2.05416,2.35857,6.73852,1.49907,-32.25422,-22.70219,-54.95641
63270,-2.56476,-2.81512,-3.19886,-3.71252,1.96433,6.93057,1.48436,1.11369,3.07718,1.61358,-31.5069,-16.02462,-47.53152
63300,-2.91931,-3.76948,-3.48276,-2.88932,1.10193,7.57192,1.25664,1.69675,1.2904,2.34039,-30.7522,-12.64383,-43.39603
63330,-2.87918,-3.68274,-2.92332,-2.24239,1.44431,2.95891,1.21231,1.13576,1.60465,1.4105,-29.39752,-11.38505,-40.78257
63360,-3.05007,-3.78264,-2.68868,-1.83563,1.2168,3.4878,1.52919,1.27483,9.46426,1.99175,-31.87269,-15.33613,-47.20882
63390,-3.13359,-3.86118,-2.93233,-2.14791,1.13014,4.39971,1.15555,1.18612,8.12306,1.73436,-31.36427,-11.38322,-42.74748
63420,-2.87622,-3.33413,-2.99099,-2.19187,1.12457,3.91027,1.20161,1.20058,1.75222,3.70862,-30.53621,-12.08854,-42.62476
63450,-2.69178,-4.01742,-3.6744,-1.32426,2.20878,7.56698,1.64083,1.19137,5.49481,2.19159,-32.79652,-20.56487,-53.36138
63480,-2.66569,-2.14395,-4.03459,-4.67452,1.12084,5.96046,1.11704,1.22277,6.40529,1.18745,-31.00935,-8.344474,-39.35382
63510,-2.70961,-3.17463,-3.34069,-2.74587,1.73075,3.50064,1.11704,1.10584,5.24705,2.43521,-31.35883,-13.55273,-44.91156
63540,-3.90815,-4.38588,-1.14215,-1.10835,1.17878,9.09161,1.12425,1.37547,3.05597,2.73309,-31.80642,-13.55654,-45.36296
63570,-3.39978,-4.14555,-1.82938,-1.16709,1.29849,6.57745,1.11887,1.13577,3.26422,1.14804,-30.5683,-8.401905,-38.97021
63600,-3.39978,-4.32157,-1.86085,-1.14972,1.1432,8.74182,1.13186,1.26665,2.82354,1.60383,-31.03132,-10.58545,-41.61677
