"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C1_lumen.1.","GSD_error_C2_blood.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62580,8.4168,9.30504,-5.48335,-7.30003,2.31164,3.15356,1.56145,1.11965,1.6661,2.01639,-32.20852,-7.893091,-40.10161
62610,6.6374,8.33772,-5.76141,-7.3008,1.61266,1.53056,1.13952,1.17734,1.42313,2.00339,-30.38542,-1.427782,-31.81321
62640,7.13469,8.47733,-6.18806,-7.50978,1.12881,8.32488,1.2042,1.14775,2.17333,3.46434,-32.78882,-2.738429,-35.52724
62670,5.69343,7.60094,-5.91767,-7.58733,1.21059,2.70148,1.11867,1.22353,1.75113,5.44962,-31.71903,-1.719842,-33.43887
62700,5.4222,7.20084,-6.14396,-8.55497,1.1558,1.97262,1.20657,2.13736,1.18271,6.95785,-31.78193,-5.509762,-37.29169
62730,5.26709,6.64998,-5.80061,-6.72229,3.67624,2.07592,1.50364,1.51927,1.24599,3.31944,-32.10137,-7.709705,-39.81107
62760,2.15852,3.96397,-5.88919,-7.90839,1.30435,2.46528,2.06129,1.26309,4.02207,2.58791,-31.79712,-6.499863,-38.29698
62790,0.625241,2.56957,-6.0132,-7.88243,1.16104,1.68063,1.1223,1.13631,5.40874,1.59634,-30.19281,-0.9813756,-31.17419
62820,1.93816,2.95637,-5.98591,-6.16095,1.11869,3.80575,1.30912,1.31822,1.46234,2.5597,-30.54772,-3.232647,-33.78036
62850,1.86149,3.61121,-6.09569,-7.6429,1.40359,1.65997,1.16743,6.70211,1.37694,3.92773,-31.86893,-6.548183,-38.41712
62880,2.20572,5.04372,-6.16755,-8.07189,1.22821,3.8603,1.11847,2.73132,4.44773,3.56017,-32.8605,-6.185883,-39.04638
62910,0.968562,2.6101,-5.52714,-7.81872,4.07226,2.8801,1.17282,1.22734,3.31472,7.14711,-33.14338,-7.169093,-40.31247
62940,-1.0126,0.564053,-6.78394,-6.7742,1.60477,7.28051,1.24176,1.2339,2.22714,4.01666,-31.98383,-7.729074,-39.7129
62970,-1.50498,-0.484056,-5.82717,-5.84047,2.24563,2.53162,1.16267,1.30609,3.84918,6.87889,-32.27233,-6.795672,-39.068
63000,-2.01365,0.680125,-6.25368,-8.67688,1.54848,1.64237,1.12226,1.37847,6.67092,1.849,-30.76904,-4.586013,-35.35505
63030,-1.01616,0.440512,-7.51961,-5.56163,1.97307,8.80816,1.11591,1.4296,1.18304,1.943,-31.06348,-15.35081,-46.41428
63060,1.05962,2.15926,-6.13681,-8.3161,1.52529,5.46013,1.35527,1.20483,1.36893,5.35085,-31.72653,-6.284777,-38.0113
63090,0.177154,2.68052,-6.45949,-7.38696,1.41664,3.39029,1.12043,1.20878,3.28565,7.29668,-32.15322,-5.311629,-37.46485
63120,1.42865,3.06406,-5.91615,-7.71432,2.11237,2.1899,1.35466,1.10571,1.91342,7.31086,-31.78332,-5.062157,-36.84548
63150,2.30621,2.32513,-5.82457,-7.03371,1.22697,9.8038,1.11005,1.37081,3.82541,2.9178,-32.53187,-6.853796,-39.38566
63180,1.95327,2.09224,-6.48737,-3.77701,1.54983,6.71929,1.42682,1.17941,5.82313,5.30979,-33.5003,-11.76359,-45.26389
63210,0.383512,2.26869,-5.63012,-6.7216,2.00306,2.71731,1.16066,1.21903,1.53217,6.16332,-31.37708,-4.752977,-36.13006
63240,0.280248,1.45865,-5.86911,-5.98056,1.4052,2.99502,1.17307,1.19133,2.76714,7.64233,-31.85554,-4.266217,-36.12176
63270,-0.143041,2.41999,-6.12433,-7.95008,1.13133,3.04242,1.18254,1.13203,4.76105,2.20806,-30.95349,-1.299889,-32.25338
63300,-0.41013,1.12131,-6.04087,-7.85387,1.10821,4.43267,4.52581,1.14526,1.99163,3.11173,-32.03591,-4.924006,-36.95992
63330,-2.53601,0.914853,-5.86564,-9.10805,5.09561,2.68759,4.82567,1.12216,4.28744,6.66413,-34.54989,-12.69325,-47.24314
63360,-2.18429,-0.0815214,-6.1548,-8.03838,1.10041,1.47665,4.81854,2.01594,9.23901,3.27252,-33.00086,-8.896765,-41.89762
